1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.605349999999999966e+01,3.121349999999999980e+01,3.667999999999999972e+01,5.200000000000000178e+00
0.000000000000000000e+00,3.719579999999999842e+01,3.062409999999999854e+01,5.032999999999999829e+01,4.799999999999999822e+00
0.000000000000000000e+00,3.737729999999999819e+01,3.638550000000000040e+01,1.052999999999999936e+01,4.799999999999999822e+00
0.000000000000000000e+00,3.588609999999999900e+01,2.606950000000000145e+01,2.848999999999999844e+01,4.900000000000000355e+00
0.000000000000000000e+00,3.765460000000000207e+01,2.666979999999999862e+01,4.500000000000000000e+00,4.500000000000000000e+00
0.000000000000000000e+00,3.753179999999999694e+01,2.984799999999999898e+01,1.757999999999999829e+01,4.599999999999999645e+00
0.000000000000000000e+00,3.903880000000000194e+01,4.415330000000000155e+01,7.519999999999999574e+00,4.500000000000000000e+00
